country,year,region,income,GDP_original,GDP_increased,GDP_change_pct,CO2_predicted_original,CO2_predicted_increased,CO2_change_absolute,CO2_change_pct
Latvia,2008,Europe & Central Asia,High income,34135200994.0067,37548721093.40737,10,23.72885106626518,24.524394465304454,0.7955433990392748,3.3526418823129727
Latvia,2019,Europe & Central Asia,High income,33099503950.847,36409454345.9317,10,-42.889009836186005,-42.11760404062056,0.7714057955654425,-1.798609477140686
Lebanon,2006,Middle East & North Africa,Lower middle income,22022709851.4096,24224980836.55056,10,20.68426600133739,21.197519796278357,0.5132537949409652,2.4813730151593467
Lebanon,2017,Middle East & North Africa,Lower middle income,53027680685.9038,58330448754.49419,10,10.829666307172829,12.06551142035778,1.2358451131849506,11.411663832766587
Libya,2001,Middle East & North Africa,Upper middle income,34112093927.254,37523303319.97941,10,NA,NA,NA,NA
Libya,2016,Middle East & North Africa,Upper middle income,49912073701.298,54903281071.4278,10,93.96685195123905,95.13008578637596,1.1632338351369071,1.237919341748863
Libya,2022,Middle East & North Africa,Upper middle income,43246297921.8499,47570927714.0349,10,NA,NA,NA,NA
Libya,2020,Middle East & North Africa,Upper middle income,46854285440.642,51539713984.7062,10,-45.444433626616046,-44.352463565987364,1.0919700606286824,-2.4028686760640667
Libya,2018,Middle East & North Africa,Upper middle income,76686029772.1483,84354632749.36314,10,35.49193650704774,37.279155067573356,1.7872185605256163,5.035562261221568
Libya,2008,Middle East & North Africa,Upper middle income,86710767415.1371,95381844156.65082,10,9.022975475975045,11.043827166722622,2.020851690747577,22.396732609197286
Lithuania,2008,Europe & Central Asia,High income,47831254207.5223,52614379628.274536,10,51.4981028136267,52.61284177647167,1.1147389628449673,2.1646214169854834
Lithuania,2018,Europe & Central Asia,High income,54261795148.5372,59687974663.39092,10,-65.06859012906341,-63.80398316342644,1.2646069656369718,-1.94349833480121
Lithuania,2020,Europe & Central Asia,High income,57412038533.2718,63153242386.59898,10,-85.05130319170667,-83.71327772384575,1.3380254678609163,-1.5731980788642248
Lithuania,2017,Europe & Central Asia,High income,47756764508.446,52532440959.2906,10,-68.67022783311063,-67.55722490188907,1.1130029312215584,-1.6207939981304436
Luxembourg,2020,Europe & Central Asia,High income,73670782100.3909,81037860310.43,10,-248.1065750679229,-246.38962884539092,1.7169462225319876,-0.6920196379567722
Luxembourg,2021,Europe & Central Asia,High income,86386759695.1653,95025435664.68184,10,-221.8667298425189,-219.85342936563143,2.01330047688748,-0.9074368555918777
Luxembourg,2009,Europe & Central Asia,High income,54467289897.5582,59914018887.31402,10,7.027754835324458,8.297150991778153,1.2693961564536949,18.062612970975803
Luxembourg,2013,Europe & Central Asia,High income,65203276466.9763,71723604113.67393,10,-51.755234794092075,-50.23562938154032,1.5196054125517549,-2.9361385734167698
Luxembourg,2015,Europe & Central Asia,High income,60071584216.1375,66078742637.75125,10,-110.0879281145335,-108.68792017840406,1.400007936129441,-1.271717944108184
Luxembourg,2006,Europe & Central Asia,High income,42910146296.0646,47201160925.67106,10,106.7331914237318,107.73324071723482,1.0000492935030252,0.9369618580342265
Luxembourg,2017,Europe & Central Asia,High income,65712180342.9836,72283398377.28197,10,-159.64980167771114,-158.1183359242939,1.531465753417251,-0.9592656785812096
Luxembourg,2016,Europe & Central Asia,High income,62216885435.9488,68438573979.543686,10,-145.1338575789814,-143.68385198135684,1.4500055976245676,-0.9990815525836064
Madagascar,2019,Sub-Saharan Africa,Low income,14104664678.5063,15515131146.356932,10,7.553705198686771,7.882423722494991,0.3287185238082202,4.3517520893636235
Madagascar,2001,Sub-Saharan Africa,Low income,5438332601.90798,5982165862.098779,10,NA,NA,NA,NA
Madagascar,2020,Sub-Saharan Africa,Low income,13051441203.9474,14356585324.34214,10,-9.903410026856534,-9.599237571578726,0.3041724552778078,-3.0713911112731735
Madagascar,2010,Sub-Saharan Africa,Low income,9982711338.07029,10980982471.87732,10,4.896737211714225,5.129390891149427,0.23265367943520232,4.751197978903918
Madagascar,2015,Sub-Saharan Africa,Low income,11323020701.3017,12455322771.431871,10,18.548806118172365,18.812696592339705,0.26389047416734,1.422681721325477
Malaysia,2022,East Asia & Pacific,Upper middle income,407830525989.553,448613578588.5083,10,NA,NA,NA,NA
Malaysia,2000,East Asia & Pacific,Upper middle income,93789736842.1053,103168710526.31584,10,113.98480332585154,116.17063507342095,2.1858317475694093,1.9176519007719925
Malaysia,2009,East Asia & Pacific,Upper middle income,202257453036.641,222483198340.3051,10,207.57738658067933,212.29113007666888,4.713743495989547,2.270836709931046
Malaysia,2017,East Asia & Pacific,Upper middle income,319109094160.343,351020003576.3773,10,245.09611417277233,252.53316232366,7.4370481508876765,3.03433947779571
Malaysia,2010,East Asia & Pacific,Upper middle income,255017638455.59,280519402301.14905,10,225.89265616324997,231.83601061859804,5.9433544553480715,2.631052534551136
Maldives,2004,South Asia,Upper middle income,1226829562.5,1349512518.75,10,NA,NA,NA,NA
Maldives,2005,South Asia,Upper middle income,1163362437.5,1279698681.25,10,NA,NA,NA,NA
Maldives,2006,South Asia,Upper middle income,1575200390.625,1732720429.6875002,10,NA,NA,NA,NA
Malta,2002,Middle East & North Africa,High income,4455127414.45967,4900640155.905638,10,65.27860395696166,65.38243364312848,0.10382968616681865,0.1590562295653164
Marshall Islands,2007,East Asia & Pacific,Upper middle income,150500000,165550000,10,3.096441370174489,3.0999488720514137,0.0035075018769248345,0.11327525561148223
Mauritius,2004,Sub-Saharan Africa,Upper middle income,6667418752.07307,7334160627.280377,10,38.40428637970501,38.55967497629695,0.1553885965919335,0.4046126389528477
Mauritius,2011,Sub-Saharan Africa,Upper middle income,11677718382.4259,12845490220.668491,10,-5.780181362250801,-5.508024424413861,0.2721569378369395,-4.7084498008028195
Mauritius,2014,Sub-Saharan Africa,Upper middle income,13230490081.5656,14553539089.72216,10,-22.357178699125143,-22.048833391526387,0.30834530759875634,-1.379178078541825
Mauritius,2020,Sub-Saharan Africa,Upper middle income,11566111137.5568,12722722251.312483,10,-84.43768172657894,-84.16812586927927,0.2695558572996788,-0.3192364496369505
Mexico,2002,Latin America & Caribbean,Upper middle income,810666116401.915,891732728042.1066,10,394.7598586230895,413.65296775818933,18.89310913509985,4.785975251130762
Mexico,2011,Latin America & Caribbean,Upper middle income,1229013703416.76,1351915073758.436,10,493.80660915967496,522.4495850499786,28.64297589030366,5.8004440116842995
Mexico,2013,Latin America & Caribbean,Upper middle income,1327436290282.67,1460179919310.937,10,522.2133204093905,553.1500996761936,30.936779266803114,5.924165098383578
Mexico,2004,Latin America & Caribbean,Upper middle income,819459227375.022,901405150112.5243,10,409.5299697517007,428.62800814422326,19.09803839252254,4.6634043423248706
Mexico,2005,Latin America & Caribbean,Upper middle income,917571853529.104,1009329038882.0145,10,433.284235163773,454.6688530937354,21.38461792996236,4.9354710359769705
Mexico,2006,Latin America & Caribbean,Upper middle income,1020265057882.01,1122291563670.2112,10,457.13855831830983,480.9165091852451,23.77795086693527,5.2014756651479965
Mexico,2019,Latin America & Caribbean,Upper middle income,1304106203902.45,1434516824292.695,10,515.1238344184385,545.5168906170206,30.393056198582144,5.900145589826011
Mexico,2008,Latin America & Caribbean,Upper middle income,1161553459715.1,1277708805686.61,10,470.6666939454242,497.7374643114697,27.070770366045508,5.751579772751985
Moldova,2008,Europe & Central Asia,Upper middle income,6054824248.24221,6660306673.066432,10,20.78220184513816,20.92331352231497,0.14111167717680928,0.6790025341314895
Moldova,2013,Europe & Central Asia,Upper middle income,9496717875.51932,10446389663.071253,10,-60.14867560061913,-59.92734831973581,0.22132728088331532,-0.36796700621125084
Moldova,2014,Europe & Central Asia,Upper middle income,9402090137.7423,10342299151.516531,10,-59.71521218269618,-59.49609026372559,0.2191219189705862,-0.36694488885041876
Moldova,2021,Europe & Central Asia,Upper middle income,13691869264.0794,15061056190.48734,10,-57.83943720592333,-57.52033915182187,0.31909805410145964,-0.5516963330147702
Moldova,2006,Europe & Central Asia,Upper middle income,3408255450.5509,3749080995.6059904,10,50.59084295703525,50.670274600821415,0.0794316437861653,0.1570079467812453
Moldova,2022,Europe & Central Asia,Upper middle income,14525337523.7271,15977871276.099812,10,NA,NA,NA,NA
Moldova,2018,Europe & Central Asia,Upper middle income,11252353420.8798,12377588762.967781,10,-67.41891963703233,-67.15667611049764,0.2622435265346894,-0.3889761626952006
Mongolia,2012,East Asia & Pacific,Upper middle income,12292770631.565,13522047694.721502,10,36.99053448916277,37.277025625792135,0.28649113662936543,0.7744985050521496
Mongolia,2020,East Asia & Pacific,Upper middle income,13312981429.0891,14644279571.99801,10,-14.07954163622344,-13.769273813300515,0.3102678229229241,-2.2036784359845636
Mongolia,2008,East Asia & Pacific,Upper middle income,5623216608.04288,6185538268.847169,10,27.76198923121956,27.893042007345912,0.1310527761263529,0.4720583061785011
Mongolia,2003,East Asia & Pacific,Upper middle income,1595297355.78349,1754827091.361839,10,-28.892488882870907,-28.85530942460082,0.03717945827008862,-0.12868208903986353
Mongolia,2022,East Asia & Pacific,Upper middle income,17146471713.748,18861118885.1228,10,NA,NA,NA,NA
Mongolia,2016,East Asia & Pacific,Upper middle income,11181350649.3573,12299485714.293032,10,23.150614827214667,23.411203587275054,0.26058876006038645,1.1256234964181244
Morocco,2016,Middle East & North Africa,Lower middle income,111572947004.917,122730241705.40872,10,70.23488792267665,72.83516912555297,2.6002812028763174,3.702264330141784
Morocco,2022,Middle East & North Africa,Lower middle income,131245312804.483,144369844084.9313,10,NA,NA,NA,NA
Morocco,2001,Middle East & North Africa,Lower middle income,43831480207.6444,48214628228.408844,10,41.94399230772524,42.96551389640524,1.0215215886800024,2.435441960759321
Morocco,2021,Middle East & North Africa,Lower middle income,142022058447.231,156224264291.9541,10,56.15270493533444,59.46262278627955,3.309917850945112,5.894494049319297
Mozambique,2004,Sub-Saharan Africa,Low income,7937255565.35765,8730981121.893415,10,5.6838970082332025,5.868879990246853,0.1849829820136506,3.2545097447349978
Mozambique,2018,Sub-Saharan Africa,Low income,15017358952.8452,16519094848.12972,10,-4.050323157802154,-3.7003336912677014,0.34998946653445273,-8.641025737915914
Myanmar,2005,East Asia & Pacific,Lower middle income,11986972418.5103,13185669660.36133,10,41.14791233650027,41.42727664385228,0.27936430735201156,0.678927049973812
Myanmar,2002,East Asia & Pacific,Lower middle income,6777632512.0781,7455395763.285911,10,53.25012301881259,53.40808021985691,0.15795720104432576,0.29663255611357275
Myanmar,2006,East Asia & Pacific,Lower middle income,14502553709.8303,15952809080.81333,10,31.658223257712677,31.996214848126726,0.3379915904140489,1.067626529962342
Myanmar,2022,East Asia & Pacific,Lower middle income,62253049903.28,68478354893.608,10,NA,NA,NA,NA
Myanmar,2015,East Asia & Pacific,Lower middle income,59607290408.4359,65568019449.279495,10,17.407557260353883,18.79674452271604,1.3891872623621566,7.980368765042428
Namibia,2020,Sub-Saharan Africa,Upper middle income,10583748541.5258,11642123395.678381,10,12.097415373104923,12.344076621438603,0.2466612483336803,2.038958246255309
Nepal,2016,South Asia,Lower middle income,24524109483.5293,26976520431.882233,10,123.27441526083862,123.84596582590962,0.5715505650709929,0.46364086486367706
Nepal,2003,South Asia,Lower middle income,6330473096.54071,6963520406.194782,10,-175.23944105658887,-175.09190520098826,0.14753585560060856,-0.08419101014649198
Nepal,2014,South Asia,Lower middle income,22731612922.1906,25004774214.409664,10,104.27598715493309,104.80576240403559,0.5297752491024994,0.5080510514039634
Nepal,2007,South Asia,Lower middle income,10325618017.379,11358179819.116901,10,-12.003586146497582,-11.762940800475803,0.240645346021779,-2.004778764319484
Nepal,2020,South Asia,Lower middle income,33433659301.2466,36777025231.37126,10,113.87563032512003,114.65482383177334,0.7791935066533142,0.6842495663283548
Netherlands,2014,Europe & Central Asia,High income,901556501756.467,991712151932.1138,10,176.40219512623662,197.4135647080127,21.01136958177608,11.91105902437323
Netherlands,2019,Europe & Central Asia,High income,928903005576.469,1021793306134.116,10,190.15604694959757,211.80474486011622,21.64869791051865,11.384701279710981
New Zealand,2015,East Asia & Pacific,High income,178224167087.99,196046583796.789,10,30.209458905356314,34.36309080285173,4.153631897495416,13.749441559044119
New Zealand,2022,East Asia & Pacific,High income,249509991440.438,274460990584.4818,10,NA,NA,NA,NA
New Zealand,2012,East Asia & Pacific,High income,176560711239.147,194216782363.0617,10,25.22415983576184,29.33902379630058,4.114863960538742,16.313185403720944
New Zealand,2008,East Asia & Pacific,High income,133437126590.286,146780839249.3146,10,39.657215999922755,42.76705634521045,3.1098403452876937,7.841801969391274
Nicaragua,2003,Latin America & Caribbean,Lower middle income,5322228350.58068,5854451185.638748,10,46.07469183752505,46.19872988356519,0.12403804604014113,0.2692107990163911
Nicaragua,2018,Latin America & Caribbean,Lower middle income,13025221974.232,14327744171.655201,10,-31.629817426066438,-31.326256027249997,0.3035613988164414,-0.9597317452938363
Nicaragua,2021,Latin America & Caribbean,Lower middle income,14209020361.8508,15629922398.035881,10,-57.34264670514517,-57.01149610322932,0.33115060191585144,-0.5774944494951928
Niger,2019,Sub-Saharan Africa,Low income,12889555561.2299,14178511117.352892,10,-28.133481768608874,-27.833082165129568,0.30039960347930617,-1.0677654687394214
Niger,2007,Sub-Saharan Africa,Low income,5731485051.79069,6304633556.96976,10,3.5393064915362196,3.6728825352350576,0.13357604369883802,3.7740739327963646
Niger,2017,Sub-Saharan Africa,Low income,11185104251.6943,12303614676.863731,10,-36.72298000563073,-36.46230376538935,0.2606762402413807,-0.7098450076802352
Niger,2016,Sub-Saharan Africa,Low income,10398861981.7583,11438748179.934132,10,-19.44656141487276,-19.204209069897246,0.24235234497551517,-1.2462478060011355
Niger,2011,Sub-Saharan Africa,Low income,8772950777.79176,9650245855.570936,10,-5.176909124396289,-4.972449713637474,0.20445941075881535,-3.949449485124169
Nigeria,2013,Sub-Saharan Africa,Lower middle income,520117180313.906,572128898345.2966,10,225.13805446451624,237.25972879121173,12.121674326695484,5.384107256112923
Nigeria,2014,Sub-Saharan Africa,Lower middle income,574183763411.508,631602139752.6589,10,267.30115605595597,280.68288780254056,13.381731746584592,5.006237886896121
Nigeria,2007,Sub-Saharan Africa,Lower middle income,278260846800.103,306086931480.11334,10,13.202962274960555,19.688015048540592,6.485052773580037,49.11816483698475
Nigeria,2008,Sub-Saharan Africa,Lower middle income,339476276257.793,373423903883.5724,10,39.75685597390111,47.668574752259246,7.911718778358136,19.9002626957018
Nigeria,2022,Sub-Saharan Africa,Lower middle income,646950257577.814,711645283335.5955,10,NA,NA,NA,NA
Nigeria,2021,Sub-Saharan Africa,Lower middle income,609147716972.859,670062488670.145,10,446.5822722116029,460.7788619830437,14.196589771440813,3.17894163177039
North Macedonia,2003,Europe & Central Asia,Upper middle income,4946296599.08467,5440926258.993137,10,52.521227091485684,52.63650379982505,0.11527670833936554,0.21948593877779612
North Macedonia,2023,Europe & Central Asia,Upper middle income,15855131188.9092,17440644307.80012,10,NA,NA,NA,NA
North Macedonia,2018,Europe & Central Asia,Upper middle income,12683068114.2388,13951374925.662682,10,-50.87953565517796,-50.583948377996876,0.2955872771810846,-0.5809551391827668
North Macedonia,2020,Europe & Central Asia,Upper middle income,12361036913.8409,13597140605.22499,10,-60.54535789350814,-60.257275766093244,0.2880821274148957,-0.4758120811204004
Norway,2014,Europe & Central Asia,High income,501736471832.848,551910119016.1328,10,44.984431034831914,56.67773081337873,11.693299778546816,25.994103981203125
Norway,2007,Europe & Central Asia,High income,402643260487.572,442907586536.3293,10,68.71592052127357,78.0997875770081,9.383867055734527,13.656030486893355
Oman,2002,Middle East & North Africa,High income,23065539661.8986,25372093628.088463,10,-80.70542041587737,-80.16786278361019,0.5375576322671805,-0.6660737649306954
Oman,2003,Middle East & North Africa,High income,24733680104.0312,27207048114.434322,10,-83.98975340458651,-83.41331865782263,0.57643474676388,-0.6863155604078747
Oman,2020,Middle East & North Africa,High income,75909492847.8544,83500442132.63985,10,65.61334276163825,67.38246361638676,1.7691208547485076,2.696282158913032
Oman,2008,Middle East & North Africa,High income,69804681404.4213,76785149544.86343,10,62.53456824733394,64.1614124403145,1.6268441929805704,2.601511833496873
Oman,2021,Middle East & North Africa,High income,87323797139.1417,96056176853.05588,10,76.69458535480976,78.72972410806574,2.0351387532559784,2.6535624957627446
Pakistan,2018,South Asia,Lower middle income,356128166704.921,391740983375.41315,10,295.8601070609159,304.1599091415833,8.299802080667405,2.8053130119899956
Pakistan,2015,South Asia,Lower middle income,299963590534.773,329959949588.25037,10,253.61087872739404,260.6017282742871,6.99084954689306,2.7565258958814276
Pakistan,2008,South Asia,Lower middle income,202203748583.854,222424123442.2394,10,111.48183909886393,116.19433097711953,4.712491878255605,4.227138623068901
Pakistan,2006,South Asia,Lower middle income,161871385506.36,178058524056.996,10,83.18237089910758,86.95489042390932,3.772519524801737,4.535239238825556
Pakistan,2012,South Asia,Lower middle income,250106966104.704,275117662715.17444,10,177.98734850906453,183.81625650270053,5.828907993635994,3.274900178278199
Pakistan,2002,South Asia,Lower middle income,97923302809.3537,107715633090.28908,10,9.507511221289633,11.78967845316788,2.2821672318782475,24.003834218653555
Pakistan,2010,South Asia,Lower middle income,196709621849.586,216380584034.54462,10,151.06868940668983,155.65313703356696,4.584447626877136,3.034677566133781
Panama,2000,Latin America & Caribbean,High income,11966497048.6488,13163146753.513681,10,68.17495983671495,68.45384695205212,0.27888711533717014,0.40907558435696834
Panama,2002,Latin America & Caribbean,High income,12800851270.5514,14080936397.60654,10,37.59030819528368,37.888640486696204,0.29833229141252104,0.7936415148890738
Panama,2016,Latin America & Caribbean,High income,59760858717.8359,65736944589.61949,10,-9.911180522443487,-8.518414249227817,1.3927662732156705,-14.052476090631231
Panama,2014,Latin America & Caribbean,High income,51427104881.9655,56569815370.162056,10,1.065581470602183,2.2641241077974428,1.1985426371952599,112.47780392783461
Panama,2018,Latin America & Caribbean,High income,67316471181.2488,74048118299.37369,10,-36.25274096523549,-34.68388615450033,1.5688548107351608,-4.327548121780948
Panama,2022,Latin America & Caribbean,High income,76479304470.9375,84127234918.03125,10,NA,NA,NA,NA
Paraguay,2007,Latin America & Caribbean,Upper middle income,17856393235.4338,19642032558.97718,10,-10.750736880097293,-10.334581844959416,0.41615503513787644,-3.870944287626452
Paraguay,2011,Latin America & Caribbean,Upper middle income,33756238766.4931,37131862643.14241,10,-8.130787306814113,-7.344075872720282,0.7867114340938315,-9.675710412871306
Paraguay,2020,Latin America & Caribbean,Upper middle income,35432178068.1756,38975395874.993164,10,15.512153495408597,16.337923801570582,0.825770306161985,5.323376321710604
Paraguay,2019,Latin America & Caribbean,Upper middle income,37925338329.156,41717872162.0716,10,34.01272187865334,34.89659693096053,0.8838750523071894,2.5986601585741265
Paraguay,2015,Latin America & Caribbean,Upper middle income,36211447840.1027,39832592624.112976,10,9.054114351300086,9.898046054057772,0.8439317027576863,9.320974642169231
Peru,2017,Latin America & Caribbean,Upper middle income,211007984080.911,232108782489.00214,10,87.40196972316835,92.31965012322303,4.917680400054678,5.626509809367727
Peru,2001,Latin America & Caribbean,Upper middle income,52030158775.4055,57233174652.94606,10,4.41236720628865,5.624964412674103,1.2125972063854533,27.4817835799618
Peru,2004,Latin America & Caribbean,Upper middle income,66768703497.5687,73445573847.32558,10,3.3147633534515535,4.8708520766211905,1.556088723169637,46.94418748021132
Peru,2022,Latin America & Caribbean,Upper middle income,246065570308.155,270672127338.97052,10,NA,NA,NA,NA
Peru,2010,Latin America & Caribbean,Upper middle income,147527631520.729,162280394672.8019,10,28.13148676229457,31.569715629111897,3.438228866817326,12.221994862446024
Philippines,2018,East Asia & Pacific,Lower middle income,346841896587.313,381526086246.0443,10,223.55912500612146,231.64250442986474,8.083379423743281,3.6157680539865877
Philippines,2007,East Asia & Pacific,Lower middle income,155980408673.403,171578449540.74332,10,20.090684277621108,23.72591069744965,3.635226419828541,18.094089626791845
Philippines,2022,East Asia & Pacific,Lower middle income,404353369604.631,444788706565.0941,10,NA,NA,NA,NA
Philippines,2011,East Asia & Pacific,Lower middle income,234216730291.32,257638403320.45203,10,87.90199136893796,93.36056692443356,5.4585755554955995,6.209842883519136
Philippines,2016,East Asia & Pacific,Lower middle income,318627003016.731,350489703318.4042,10,204.36106423425224,211.78687693270774,7.425812698455502,3.633672943659924
Philippines,2004,East Asia & Pacific,Lower middle income,95001999685.3314,104502199653.86455,10,-2.3848563758458567,-0.1707720422435841,2.2140843336022726,-92.83931544166826
Philippines,2003,East Asia & Pacific,Lower middle income,87039092974.2272,95743002271.64993,10,-14.667480488487627,-12.638976953788415,2.0285035346992117,-13.829938524829577
Poland,2004,Europe & Central Asia,High income,256268656145.134,281895521759.6474,10,336.122407412508,342.0949176611723,5.972510248664321,1.7768854789066553
Poland,2009,Europe & Central Asia,High income,440891472247.096,484980619471.80566,10,325.74583512526567,336.0211020117989,10.275266886533245,3.154381661574242
Poland,2000,Europe & Central Asia,High income,172953527033.013,190248879736.31433,10,375.51496537660375,379.5457615273523,4.030796150748529,1.073404929869052
Poland,2017,Europe & Central Asia,High income,528356676667.211,581192344333.9321,10,284.6840998305263,296.99780106037156,12.313701229845265,4.325391280080505
Poland,2021,Europe & Central Asia,High income,689170230665.35,758087253731.885,10,283.42260809580944,299.4841753886592,16.06156729284976,5.667002855121648
Poland,2023,Europe & Central Asia,High income,812451193396.143,893696312735.7573,10,NA,NA,NA,NA
Portugal,2016,Europe & Central Asia,High income,206305431241.638,226935974365.80182,10,12.782674262116643,17.590758563101076,4.808084300984433,37.61407200396169
Portugal,2020,Europe & Central Asia,High income,229618773422.577,252580650764.83472,10,-48.622909839324166,-43.27149270473933,5.351417134584835,-11.005958204206106
Portugal,2012,Europe & Central Asia,High income,216536676771.973,238190344449.17032,10,32.6226388203886,37.669169054269105,5.046530233880503,15.469411477303627
Portugal,2007,Europe & Central Asia,High income,240496147317.381,264545762049.11914,10,106.30226997806665,111.90719149372751,5.6049215156608625,5.272626367073183
Portugal,2013,Europe & Central Asia,High income,226677408291.745,249345149120.91953,10,27.795262910858582,33.07812958885131,5.282866677992729,19.00635620873695
Portugal,2008,Europe & Central Asia,High income,263416394624.084,289758034086.49243,10,94.07128527518785,100.21037828883982,6.139093013651973,6.526000995620726
Qatar,2002,Middle East & North Africa,High income,19363736263.7363,21300109890.109932,10,NA,NA,NA,NA
Qatar,2009,Middle East & North Africa,High income,97798351648.3516,107578186813.18677,10,NA,NA,NA,NA
Qatar,2004,Middle East & North Africa,High income,31734065934.0659,34907472527.47249,10,NA,NA,NA,NA
Qatar,2020,Middle East & North Africa,High income,144411538461.538,158852692307.6918,10,-80.83822525290861,-77.47261899242812,3.36560626048049,-4.163384648723957
Qatar,2013,Middle East & North Africa,High income,198727747252.747,218600521978.02173,10,391.01573477620695,395.647216148197,4.6314813719900485,1.184474423936116
Romania,2014,Europe & Central Asia,High income,199722319675.741,219694551643.31512,10,48.4474371387073,53.10209767774268,4.654660539035376,9.607650711654495
Romania,2011,Europe & Central Asia,High income,192623977894.173,211886375683.59033,10,82.34440968128047,86.833638677978,4.489228996697534,5.451771424524621
Romania,2012,Europe & Central Asia,High income,179117323107.087,197029055417.79572,10,66.75861008187587,70.93305757015764,4.174447488281771,6.253047334511659
Russian Federation,2019,Europe & Central Asia,High income,1693115002708.32,1862426502979.1523,10,1827.9816359003412,1867.4407990221707,39.45916312182953,2.1586192304604084
Russian Federation,2014,Europe & Central Asia,High income,2059241589895.01,2265165748884.511,10,1928.3800609870445,1976.3720459809433,47.99198499389877,2.4887202458074573
Russian Federation,2017,Europe & Central Asia,High income,1574199360089,1731619296097.9001,10,1802.2046863585654,1838.8924419077568,36.68775554919148,2.035715245160122
Russian Federation,2021,Europe & Central Asia,High income,1829186719575.1,2012105391532.6104,10,1877.763158787519,1920.393563120681,42.630404333162005,2.270275893616353
Russian Federation,2022,Europe & Central Asia,High income,2291612121334.64,2520773333468.1045,10,NA,NA,NA,NA
Rwanda,2002,Sub-Saharan Africa,Low income,1966003468.49117,2162603815.340287,10,48.16138167706387,48.20720068607221,0.04581900900834057,0.0951364089086364
Rwanda,2020,Sub-Saharan Africa,Low income,10174386856.6101,11191825542.27111,10,13.65859177154843,13.89571257550881,0.23712080396038004,1.7360560146055117
Samoa,2004,East Asia & Pacific,Lower middle income,407747565.096959,448522321.60665494,10,17.345384887560627,17.354887713805724,0.009502826245096685,0.05478590591501782
Sao Tome and Principe,2005,Sub-Saharan Africa,Lower middle income,136450662.390592,150095728.62965122,10,NA,NA,NA,NA
Sao Tome and Principe,2007,Sub-Saharan Africa,Lower middle income,149146918.888611,164061610.7774721,10,NA,NA,NA,NA
Saudi Arabia,2016,Middle East & North Africa,High income,689279466666.667,758207413333.3337,10,535.2360750785542,551.3001881885443,16.064113109990103,3.0013135993556572
Saudi Arabia,2017,Middle East & North Africa,High income,741266133333.333,815392746666.6664,10,541.94560331439925,559.2213000184624,17.275696704063193,3.1877178444496086
Saudi Arabia,2005,Middle East & North Africa,High income,328459608764.111,361305569640.52216,10,345.07308126665794,352.7280493346411,7.654968067983191,2.218361409091703
Saudi Arabia,2022,Middle East & North Africa,High income,1239075200000,1362982720000,10,NA,NA,NA,NA
Senegal,2007,Sub-Saharan Africa,Lower middle income,13994218412.9619,15393640254.258093,10,6.268694519881876,6.594839020542622,0.32614450066074596,5.202749944607153
Senegal,2001,Sub-Saharan Africa,Lower middle income,6507824829.26254,7158607312.188794,10,16.149625389712014,16.30129454455107,0.1516691548390554,0.9391496779589389
Senegal,2015,Sub-Saharan Africa,Lower middle income,17774766696.1759,19552243365.79349,10,19.89162271493592,20.305875389677453,0.41425267474153316,2.0825484209012544
Senegal,2008,Sub-Saharan Africa,Lower middle income,16853989627.548,18539388590.302803,10,-5.246247377948293,-4.853454020791105,0.39279335715718844,-7.487129920869312
Senegal,2018,Sub-Saharan Africa,Lower middle income,23116701556.1381,25428371711.75191,10,35.131357750653365,35.67010774464859,0.5387499939952249,1.533530237627111
Singapore,2005,East Asia & Pacific,High income,127807848728.398,140588633601.2378,10,23.708462136337857,26.687108443976058,2.9786463076382006,12.563642004737382
Singapore,2014,East Asia & Pacific,High income,314863580758.455,346349938834.30054,10,14.492870553602643,21.83097421129696,7.338103657694319,50.63250672497182
Singapore,2008,East Asia & Pacific,High income,193617323539.203,212979055893.12332,10,16.38936631798356,20.90174589085632,4.51237957287276,27.53236144292816
Slovak Republic,2007,Europe & Central Asia,High income,86587749517.9724,95246524469.76964,10,73.78596324288856,75.80394792031245,2.0179846774238968,2.734916762936464
Slovak Republic,2013,Europe & Central Asia,High income,99134277850.3418,109047705635.37599,10,11.814477863436537,14.124867668266234,2.310389804829697,19.555581139814013
Slovak Republic,2008,Europe & Central Asia,High income,100830060552.902,110913066608.1922,10,62.42328392547745,64.77319506593551,2.3499111404580617,3.764478561018109
Slovak Republic,2014,Europe & Central Asia,High income,101713075598.862,111884383158.74821,10,-23.617951916754237,-21.247461527584846,2.3704903891693903,-10.036816052148021
Slovak Republic,2011,Europe & Central Asia,High income,99705104723.4341,109675615195.77751,10,33.01990044541981,35.34359374745054,2.3236933020307333,7.037251083999113
Slovenia,2005,Europe & Central Asia,High income,35947936823.7781,39542730506.155914,10,63.62767092593788,64.4654613304607,0.8377904045228206,1.316707640450964
Slovenia,2019,Europe & Central Asia,High income,53909922735.545,59300915009.0995,10,-20.087004035676387,-18.830597688969647,1.25640634670674,-6.2548219957304
Slovenia,2021,Europe & Central Asia,High income,61540813361.8556,67694894698.04116,10,-61.794601692377,-60.36035240085755,1.4342492915194498,-2.3209944756329404
South Africa,2015,Sub-Saharan Africa,Upper middle income,346709790458.563,381380769504.4193,10,466.5394929470897,474.6197935502712,8.080300603181513,1.731964973027032
South Africa,2010,Sub-Saharan Africa,Upper middle income,417363822801.713,459100205081.88434,10,493.11939265899923,502.8463321396248,9.72693948062556,1.9725323370829002
