country,region,income,avg_CO2_transport,avg_CO2_transport_pc,avg_transport_intensity,avg_renewable_pct,avg_population,EV_adoption_rate,Clean_factor,Emissions_reduction_Mt,Scenario
Malta,Middle East & North Africa,High income,0.6505666666666666,0.00130937677330149,39.94556465431017,7.8999999999999995,496794,0.4,0.3553,0.09245853466666666,40% EV Adoption
Mauritania,Sub-Saharan Africa,Lower middle income,2.099,4.6326679313767776e-4,50.52571525016311,23.8625,4477965.777777778,0.4,0.4670375,0.39212468500000003,40% EV Adoption
Mauritius,Sub-Saharan Africa,Upper middle income,1.109222222222222,8.784040098024213e-4,27.153618660672418,9.614285714285714,1262954.7777777778,0.4,0.36729999999999996,0.16296692888888886,40% EV Adoption
Mexico,Latin America & Caribbean,Upper middle income,136.00116666666668,0.0010862051354923827,28.496683940582514,10.628571428571428,125540053.8888889,0.4,0.37439999999999996,20.36753472,40% EV Adoption
Moldova,Europe & Central Asia,Upper middle income,2.1110444444444445,7.950903537112514e-4,24.408206727890775,23.87142857142857,2664795.111111111,0.4,0.46709999999999996,0.394427544,40% EV Adoption
Mongolia,East Asia & Pacific,Upper middle income,2.4770666666666665,7.549391866263674e-4,10.777681107415983,2.7142857142857144,3262926.3333333335,0.4,0.319,0.3160737066666667,40% EV Adoption
Morocco,Middle East & North Africa,Lower middle income,17.704633333333334,4.892584542602456e-4,26.347320461502523,10.9,36189812.666666664,0.4,0.37629999999999997,2.664901409333333,40% EV Adoption
Mozambique,Sub-Saharan Africa,Low income,3.659622222222222,1.2178096033921486e-4,42.17001885919947,78.47142857142858,29970776.444444444,0.4,0.8492999999999999,1.2432468613333334,40% EV Adoption
Myanmar,East Asia & Pacific,Lower middle income,7.105466666666667,1.341786459764643e-4,23.486336226748726,62.614285714285714,52631873.222222224,0.4,0.7383,2.098386416,40% EV Adoption
Namibia,Sub-Saharan Africa,Upper middle income,2.045533333333333,7.745174058240709e-4,55.240747801584035,30.142857142857142,2660028.222222222,0.4,0.511,0.41810701333333333,40% EV Adoption
Nepal,South Asia,Lower middle income,3.6947111111111113,1.282034185144019e-4,26.69485976526882,77.34285714285714,28681748.444444444,0.4,0.8413999999999999,1.2434919715555555,40% EV Adoption
Netherlands,Europe & Central Asia,High income,27.612022222222222,0.0015926127049720779,18.191234868226804,8.1,17358963.777777776,0.4,0.3567,3.9396833306666665,40% EV Adoption
New Caledonia,East Asia & Pacific,High income,1.2169999999999999,0.0042735132358563835,24.365413671672616,5.9625,284851.8888888889,0.4,0.34173749999999997,0.16635781499999996,40% EV Adoption
New Zealand,East Asia & Pacific,High income,14.87561111111111,0.003017005605539014,42.90220635684246,28.9,4938522.222222222,0.4,0.5023,2.988807784444444,40% EV Adoption
Nicaragua,Latin America & Caribbean,Lower middle income,2.273833333333333,3.5055040845060074e-4,42.59827118433096,50.4,6482925.111111111,0.4,0.6528,0.5937433599999999,40% EV Adoption
Niger,Sub-Saharan Africa,Low income,1.2066666666666668,5.2389402871252854e-5,48.86916882103396,80.75714285714285,22987568.444444444,0.4,0.8653,0.4176514666666667,40% EV Adoption
Nigeria,Sub-Saharan Africa,Lower middle income,54.202622222222224,2.5865060859951586e-4,43.88417960724762,81,209372651.2222222,0.4,0.867,18.797469386666666,40% EV Adoption
North Macedonia,Europe & Central Asia,Upper middle income,2.144477777777778,0.0011478167590063633,27.11842870938028,20.242857142857144,1870608.7777777778,0.4,0.4417,0.3788863337777778,40% EV Adoption
Norway,Europe & Central Asia,High income,13.802288888888889,0.002584443854862404,30.44327606466738,59.15714285714286,5347158.777777778,0.4,0.7141,3.942485798222222,40% EV Adoption
Oman,Middle East & North Africa,High income,12.141066666666667,0.0026622578380389,14.226820573527004,0.02857142857142857,4567189.111111111,0.4,0.30019999999999997,1.4578992853333332,40% EV Adoption
Pakistan,South Asia,Lower middle income,50.57957777777778,2.1848582743984115e-4,24.14386479161957,43.614285714285714,231568691,0.4,0.6053,12.246327371555555,40% EV Adoption
Palau,East Asia & Pacific,High income,0.6690555555555555,0.03762475846553194,52.66607614717468,0.725,17783.555555555555,0.4,0.305075,0.08164484944444445,40% EV Adoption
Panama,Latin America & Caribbean,High income,4.879088888888889,0.0011548239420058283,44.318502985498135,23.95714285714286,4220954,0.4,0.4677,0.9127799493333335,40% EV Adoption
Papua New Guinea,East Asia & Pacific,Lower middle income,2.1814666666666667,2.290294591237574e-4,39.07510624103551,54.2625,9589849.666666666,0.4,0.6798375,0.593217138,40% EV Adoption
Paraguay,Latin America & Caribbean,Upper middle income,6.787622222222223,0.0010430199075394657,85.36127890522364,60.385714285714286,6509095.555555556,0.4,0.7226999999999999,1.9621658319999997,40% EV Adoption
Peru,Latin America & Caribbean,Upper middle income,24.2577,7.51219316216587e-4,42.18827338804615,28.485714285714288,32256792.666666668,0.4,0.49939999999999996,4.845718152,40% EV Adoption
Philippines,East Asia & Pacific,Lower middle income,33.76114444444445,3.0559622500011825e-4,24.347517128836948,28.400000000000002,110497347.22222222,0.4,0.4988,6.736023539555557,40% EV Adoption
Poland,Europe & Central Asia,High income,61.3149,0.0016351741930218646,19.739534127785628,13.757142857142858,37541995.44444445,0.4,0.3963,9.719637947999999,40% EV Adoption
Portugal,Europe & Central Asia,High income,16.273822222222222,0.0015709395615812196,36.22007864019404,28.557142857142857,10358370.111111112,0.4,0.4999,3.254113491555556,40% EV Adoption
Qatar,Middle East & North Africa,High income,12.361566666666667,0.004814006707509367,10.535996391772926,0.04285714285714286,2577700.4444444445,0.4,0.3003,1.484871388,40% EV Adoption
Romania,Europe & Central Asia,High income,18.412577777777777,9.513184905717175e-4,23.564376478966103,23.67142857142857,19383232.111111112,0.4,0.4657,3.4298949884444445,40% EV Adoption
Russian Federation,Europe & Central Asia,High income,254.89394444444446,0.0017596402876821143,13.890938241412854,3.342857142857143,144872867.33333334,0.4,0.32339999999999997,32.973080653333334,40% EV Adoption
Rwanda,Sub-Saharan Africa,Low income,0.6346333333333334,4.9513073245106315e-5,41.28326974245551,82.7375,12783551.333333334,0.4,0.8791624999999998,0.22317833116666666,40% EV Adoption
Samoa,East Asia & Pacific,Lower middle income,0.16315555555555555,7.785012620093586e-4,48.32764617740457,36,209522.77777777778,0.4,0.552,0.03602474666666667,40% EV Adoption
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,0.08416666666666667,3.924398181779595e-4,56.223603289479755,40.075,214566.77777777778,0.4,0.580525,0.019544341666666666,40% EV Adoption
Saudi Arabia,Middle East & North Africa,High income,137.52412222222222,0.004423630086055684,22.88713177516042,0.02857142857142857,31135873.666666668,0.4,0.30019999999999997,16.513896596444443,40% EV Adoption
Senegal,Sub-Saharan Africa,Lower middle income,3.509522222222222,2.1231460988354e-4,30.0048462209342,36.72857142857143,16345448.444444444,0.4,0.5570999999999999,0.7820619319999998,40% EV Adoption
Seychelles,Sub-Saharan Africa,High income,0.5277888888888889,0.005252667534168648,56.36731700233214,1.3875,101744.11111111111,0.4,0.3097125,0.0653851265,40% EV Adoption
Sierra Leone,Sub-Saharan Africa,Low income,0.6179888888888889,7.932386111927872e-5,49.701741106179824,73.9125,7739257.222222222,0.4,0.8173874999999999,0.20205455716666668,40% EV Adoption
Singapore,East Asia & Pacific,High income,6.459522222222223,0.001145956084761146,11.70899053999702,0.8285714285714286,5643425.111111111,0.4,0.3058,0.7901287582222224,40% EV Adoption
Slovak Republic,Europe & Central Asia,High income,7.236422222222222,0.001330143218751957,20.83681442581072,14.914285714285715,5439923.888888889,0.4,0.4044,1.1705636586666668,40% EV Adoption
Slovenia,Europe & Central Asia,High income,5.395988888888889,0.0025842012415829086,37.90525334823068,21.385714285714286,2088919.4444444445,0.4,0.4497,0.9706304813333334,40% EV Adoption
Solomon Islands,East Asia & Pacific,Lower middle income,0.15165555555555554,2.103823179919213e-4,48.22121615528959,48.9375,723652.6666666666,0.4,0.6425624999999999,0.038979269166666664,40% EV Adoption
South Africa,Sub-Saharan Africa,Upper middle income,50.324444444444445,8.454748552848321e-4,11.04510454913062,8.5,59719434.88888889,0.4,0.3595,7.236655111111112,40% EV Adoption
Spain,Europe & Central Asia,High income,88.19866666666667,0.0018711460509083285,35.51399973996131,17.15714285714286,47143784.55555555,0.4,0.42010000000000003,14.820903946666668,40% EV Adoption
Sri Lanka,South Asia,Lower middle income,9.856811111111112,4.543895610314557e-4,44.29356116614409,47.75714285714285,21710888.888888888,0.4,0.6342999999999999,2.500870115111111,40% EV Adoption
St. Kitts and Nevis,Latin America & Caribbean,High income,0.04137777777777778,8.820137393941945e-4,35.337651794921236,1.4875,46919.11111111111,0.4,0.3104125,0.005137671777777778,40% EV Adoption
St. Lucia,Latin America & Caribbean,Upper middle income,0.08922222222222223,5.024516043184768e-4,35.30356744321401,10.3125,177378.77777777778,0.4,0.3721875,0.013282958333333336,40% EV Adoption
St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,0.0402,3.8636004265391017e-4,35.27272520472009,4.9125,104200.11111111111,0.4,0.3343875,0.0053769510000000005,40% EV Adoption
Sudan,Sub-Saharan Africa,Low income,12.429655555555556,2.747422583912432e-4,54.73154473293356,60.42857142857143,45339965.777777776,0.4,0.723,3.5946563866666668,40% EV Adoption
Suriname,Latin America & Caribbean,Upper middle income,0.8518444444444444,0.0014053040733396044,32.46379280663615,14.357142857142858,605626.7777777778,0.4,0.40049999999999997,0.13646548,40% EV Adoption
Sweden,Europe & Central Asia,High income,16.070655555555554,0.001575933743641267,40.17821071924738,53.542857142857144,10225210.666666666,0.4,0.6748000000000001,4.337791347555556,40% EV Adoption
Switzerland,Europe & Central Asia,High income,15.287422222222222,0.001784510801670177,40.58872834976138,25.15714285714286,8578422.888888888,0.4,0.47609999999999997,2.911336688,40% EV Adoption
Syrian Arab Republic,Middle East & North Africa,Low income,5.355966666666666,2.6052755081015783e-4,17.36688497157032,1.0142857142857142,20723284.777777776,0.4,0.3071,0.6579269453333333,40% EV Adoption
Tajikistan,Europe & Central Asia,Lower middle income,1.6020666666666667,1.6659734990123835e-4,20.102086618036765,41.628571428571426,9524550.555555556,0.4,0.5913999999999999,0.3789848906666667,40% EV Adoption
Tanzania,Sub-Saharan Africa,Lower middle income,8.280822222222222,1.391022267025885e-4,49.38726887326734,81.04285714285714,59249170.88888889,0.4,0.8673,2.872782845333333,40% EV Adoption
Thailand,East Asia & Pacific,Upper middle income,71.58934444444445,0.001002861414020114,25.703504403255884,22.099999999999998,71362861.44444445,0.4,0.4547,13.020669967555557,40% EV Adoption
Timor-Leste,East Asia & Pacific,Lower middle income,0.2808333333333333,2.1531847919743451e-4,41.19579889924203,12.9,1299091.4444444445,0.4,0.3903,0.0438437,40% EV Adoption
Togo,Sub-Saharan Africa,Low income,0.9793888888888889,1.1438073589852313e-4,44.94174576847247,78.1,8471404.888888888,0.4,0.8466999999999998,0.3316994288888888,40% EV Adoption
Tonga,East Asia & Pacific,Upper middle income,0.07881111111111111,7.47511779179119e-4,48.345503635086004,1.9375,105449.33333333333,0.4,0.31356249999999997,0.00988488361111111,40% EV Adoption
Trinidad and Tobago,Latin America & Caribbean,High income,2.7135444444444445,0.001994565391903754,8.632444855414171,0.4428571428571429,1361219,0.4,0.3031,0.3289901284444445,40% EV Adoption
Tunisia,Middle East & North Africa,Lower middle income,7.584722222222222,6.400215747067284e-4,25.02889664601791,12.185714285714285,11840497.222222222,0.4,0.3853,1.168957388888889,40% EV Adoption
Turkiye,Europe & Central Asia,Upper middle income,84.11578888888889,0.0010223373375585164,19.860318836538436,12.785714285714286,82181517.66666667,0.4,0.38949999999999996,13.105239908888889,40% EV Adoption
Turkmenistan,Europe & Central Asia,Upper middle income,10.949555555555555,0.0016177121222825542,13.962148876807927,0.1,6797658.444444444,0.4,0.30069999999999997,1.317012542222222,40% EV Adoption
Turks and Caicos Islands,Latin America & Caribbean,High income,0.06008888888888889,0.0013913662485812003,35.38974470869396,0.5125,42359.11111111111,0.4,0.3035875,0.007296894222222223,40% EV Adoption
Uganda,Sub-Saharan Africa,Low income,3.3705,7.819453025808977e-5,48.229784755359326,91.1125,43045650.666666664,0.4,0.9377875,1.2643251075,40% EV Adoption
Ukraine,Europe & Central Asia,Upper middle income,23.902833333333334,5.455537389535537e-4,13.067562475790504,6.871428571428572,43862710,0.4,0.34809999999999997,3.3282305133333336,40% EV Adoption
United Arab Emirates,Middle East & North Africa,High income,34.87071111111111,0.003697705315821109,17.55404746723753,0.4714285714285714,9443440.111111112,0.4,0.3033,4.230514672000001,40% EV Adoption
United Kingdom,Europe & Central Asia,High income,112.58507777777778,0.0016920672702040367,31.669111801151956,10.228571428571428,66600555.55555555,0.4,0.3716,16.73464596088889,40% EV Adoption
United States,North America,High income,1688.9832000000001,0.005126761348983097,34.66893791215446,9.985714285714286,329559322.8888889,0.4,0.3699,249.90195427200004,40% EV Adoption
Uruguay,Latin America & Caribbean,High income,3.7966555555555557,0.0011201539215224996,52.06119933477563,59.94285714285714,3389126.111111111,0.4,0.7196,1.0928293351111114,40% EV Adoption
Uzbekistan,Europe & Central Asia,Lower middle income,13.556777777777777,4.057754183991694e-4,11.104032558537703,1.4428571428571428,33068068.111111112,0.4,0.3101,1.6815827155555554,40% EV Adoption
Vanuatu,East Asia & Pacific,Lower middle income,0.10943333333333333,3.702403037594217e-4,48.282964191857104,30.1625,292457.77777777775,0.4,0.5111375,0.022374192166666668,40% EV Adoption
"Venezuela, RB",Latin America & Caribbean,Not classified,26.761466666666667,8.995910535257682e-4,20.82567918958247,19.942857142857143,29316275.444444444,0.4,0.4396,4.705736298666666,40% EV Adoption
Viet Nam,East Asia & Pacific,Lower middle income,39.5158,4.072487764426193e-4,13.689911282345408,24.385714285714286,96939842.1111111,0.4,0.4707,7.440034824,40% EV Adoption
"Yemen, Rep.",Middle East & North Africa,Low income,2.790877777777778,7.992635869777424e-5,24.413263787165203,2.9571428571428573,35160518.666666664,0.4,0.3207,0.3580138013333333,40% EV Adoption
Zambia,Sub-Saharan Africa,Lower middle income,2.1323555555555553,1.1499126332302037e-4,24.957091306786054,84.25714285714285,18531349.444444444,0.4,0.8897999999999999,0.7589479893333333,40% EV Adoption
Zimbabwe,Sub-Saharan Africa,Lower middle income,2.075311111111111,1.358219461567304e-4,18.218899846253446,81.67142857142858,15316842.777777778,0.4,0.8716999999999999,0.7236194782222222,40% EV Adoption
Afghanistan,South Asia,Low income,3.5918,9.408601829066113e-5,32.36272393669181,19.1,37769273.88888889,0.5,0.4337,0.77888183,50% EV Adoption
Albania,Europe & Central Asia,Upper middle income,1.9930444444444444,7.718516366356175e-4,41.13573603436255,39.857142857142854,2569839.3333333335,0.5,0.579,0.5769863666666666,50% EV Adoption
Algeria,Middle East & North Africa,Upper middle income,44.562466666666666,0.001034035402171061,25.44041184500711,0.1285714285714286,43200436.44444445,0.5,0.3009,6.70442311,50% EV Adoption
Angola,Sub-Saharan Africa,Lower middle income,7.261111111111111,2.2575348098824056e-4,26.542967411143465,52.02857142857143,32401887.777777776,0.5,0.6642,2.411415,50% EV Adoption
Antigua and Barbuda,Latin America & Caribbean,High income,0.11204444444444445,0.0012256769315370948,35.33279257953395,0.6625,91387.44444444444,0.5,0.3046375,0.017066469722222224,50% EV Adoption
Argentina,Latin America & Caribbean,Upper middle income,46.55762222222222,0.0010404290657764226,24.719212353764043,9.914285714285715,44749457.44444445,0.5,0.36939999999999995,8.599192824444444,50% EV Adoption
Armenia,Europe & Central Asia,Upper middle income,2.003988888888889,6.742725514289089e-4,30.64127388144186,10.77142857142857,2973900,0.5,0.37539999999999996,0.37614871444444437,50% EV Adoption
Aruba,Latin America & Caribbean,High income,0.1748888888888889,0.0016154724829130825,35.33768852350139,8.0125,108270.55555555556,0.5,0.3560875,0.031137873611111113,50% EV Adoption
Australia,East Asia & Pacific,High income,93.15144444444445,0.0036993068228693103,23.492206034556315,10.357142857142858,25212319.666666668,0.5,0.3725,17.34945652777778,50% EV Adoption
Austria,Europe & Central Asia,High income,22.988644444444443,0.0025907199864413726,34.95726282013068,34.75714285714286,8882627.444444444,0.5,0.5433,6.244865263333333,50% EV Adoption
Azerbaijan,Europe & Central Asia,Upper middle income,7.932966666666666,7.944827440691328e-4,21.629305185754244,1.7571428571428571,9972425,0.5,0.31229999999999997,1.2387327449999999,50% EV Adoption
"Bahamas, The",Latin America & Caribbean,High income,0.46443333333333336,0.0011802673846186933,35.32753781008611,1.1875,393388,0.5,0.3083125,0.07159530104166667,50% EV Adoption
Bahrain,Middle East & North Africa,High income,3.648288888888889,0.0024587977019741108,10.196161803790496,0,1484481.3333333333,0.5,0.3,0.5472433333333333,50% EV Adoption
Bangladesh,South Asia,Lower middle income,11.523433333333333,6.970735350620466e-5,10.84693101247717,28.1,165069575.66666666,0.5,0.49670000000000003,2.8618446683333336,50% EV Adoption
Barbados,Latin America & Caribbean,High income,0.2245777777777778,7.993292346674873e-4,30.892586267760635,4.2625,281019.55555555556,0.5,0.3298375,0.03703708638888889,50% EV Adoption
Belarus,Europe & Central Asia,Upper middle income,10.776333333333334,0.0011495758274184579,18.301114197449433,7.485714285714286,9370765.888888888,0.5,0.3524,1.8987899333333333,50% EV Adoption
Belgium,Europe & Central Asia,High income,24.178355555555555,0.0021045312739289795,25.094706956401463,10.457142857142857,11497973.888888888,0.5,0.3732,4.511681146666667,50% EV Adoption
Belize,Latin America & Caribbean,Upper middle income,0.11072222222222222,2.87253276710076e-4,34.91078041895466,31.9375,384476.8888888889,0.5,0.5235624999999999,0.028985001736111106,50% EV Adoption
Benin,Sub-Saharan Africa,Lower middle income,5.3457,4.240687400411742e-4,72.78182891684125,47.41428571428571,12729169.555555556,0.5,0.6318999999999999,1.6889739149999998,50% EV Adoption
Bermuda,North America,High income,0.09464444444444445,0.001477475049502696,35.325014679862605,0.8125,64100.666666666664,0.5,0.3056875,0.014465811805555557,50% EV Adoption
Bhutan,South Asia,Lower middle income,0.2617,3.4249075805994363e-4,17.08106592240304,81.4125,764461,0.5,0.8698874999999999,0.11382477937499999,50% EV Adoption
Bolivia,Latin America & Caribbean,Lower middle income,10.626,9.109593831881857e-4,48.82783333091973,14.228571428571428,11643782,0.5,0.39959999999999996,2.1230747999999995,50% EV Adoption
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,3.800866666666667,0.0011407724522607295,16.817429390648908,30.457142857142856,3342987.777777778,0.5,0.5132,0.9753023866666667,50% EV Adoption
Botswana,Sub-Saharan Africa,Upper middle income,2.288111111111111,9.813034208493092e-4,32.790423898587825,26.62857142857143,2335943.4444444445,0.5,0.48639999999999994,0.5564686222222222,50% EV Adoption
Brazil,Latin America & Caribbean,Upper middle income,199.84024444444444,9.65491092140816e-4,41.38954341012469,46.47142857142857,206979787.8888889,0.5,0.6253,62.48005242555555,50% EV Adoption
British Virgin Islands,Latin America & Caribbean,High income,0.028077777777777778,7.783366209349744e-4,35.35338908792566,1.175,36041.666666666664,0.5,0.30822499999999997,0.004327136527777778,50% EV Adoption
Brunei Darussalam,East Asia & Pacific,High income,1.2738555555555555,0.0028892920759999276,14.995530838500699,0,441831.3333333333,0.5,0.3,0.19107833333333332,50% EV Adoption
Bulgaria,Europe & Central Asia,High income,9.344244444444444,0.0014041537196838913,20.78769845902661,19.014285714285716,6664338.444444444,0.5,0.4331,2.023496134444444,50% EV Adoption
Burkina Faso,Sub-Saharan Africa,Low income,2.485822222222222,1.1782109325253686e-4,46.14009019520073,74.075,20935081.888888888,0.5,0.818525,1.017353817222222,50% EV Adoption
Burundi,Sub-Saharan Africa,Low income,0.3655,2.933277674720002e-5,48.60352834673618,86.125,12277959.888888888,0.5,0.9028749999999999,0.16500040624999998,50% EV Adoption
Cabo Verde,Sub-Saharan Africa,Lower middle income,0.42115555555555556,8.174608007547726e-4,56.30382570989342,22.6875,515417.77777777775,0.5,0.45881249999999996,0.09661571666666666,50% EV Adoption
Cambodia,East Asia & Pacific,Lower middle income,5.722322222222222,3.448472389201093e-4,39.571212436831736,55.68571428571428,16514515,0.5,0.6898,1.9736289344444442,50% EV Adoption
Cameroon,Sub-Saharan Africa,Lower middle income,3.4246555555555553,1.3425056002120626e-4,33.84513001174451,78.82857142857144,25532269.777777776,0.5,0.8518000000000001,1.4585608011111113,50% EV Adoption
Canada,North America,High income,167.47937777777778,0.004464513705477086,28.884298206269122,22.8,37593267.88888889,0.5,0.4596,38.486761013333336,50% EV Adoption
Cayman Islands,Latin America & Caribbean,High income,0.1121,0.0016618824211132228,35.304051871077334,0,67329.55555555556,0.5,0.3,0.016815,50% EV Adoption
Central African Republic,Sub-Saharan Africa,Low income,0.15981111111111113,3.229876235712664e-5,54.234199856375824,91.5,4927671.333333333,0.5,0.9404999999999999,0.075151175,50% EV Adoption
Chad,Sub-Saharan Africa,Low income,0.9532777777777778,5.592406224236417e-5,39.69811505219321,71.9875,16783791.222222224,0.5,0.8039124999999998,0.3831759607638888,50% EV Adoption
Chile,Latin America & Caribbean,High income,27.658155555555556,0.0014552896736888133,31.498293280733144,25.071428571428573,19000386.444444444,0.5,0.4755,6.575726483333333,50% EV Adoption
China,East Asia & Pacific,Upper middle income,904.8481555555555,6.450895343336813e-4,7.703383115390278,13.685714285714285,1402301666.6666667,0.5,0.3958,179.06944998444445,50% EV Adoption
Colombia,Latin America & Caribbean,Upper middle income,31.39367777777778,6.304521472337576e-4,35.93981174171993,31.057142857142857,49705360.666666664,0.5,0.5174,8.12154444111111,50% EV Adoption
Comoros,Sub-Saharan Africa,Lower middle income,0.16375555555555554,2.048626239542722e-4,55.999972644288505,54.35,787574.6666666666,0.5,0.68045,0.05571373388888889,50% EV Adoption
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,3.3370333333333333,3.536836942858817e-5,74.55601355370129,96.38571428571429,93155117.66666667,0.5,0.9746999999999999,1.6263031949999998,50% EV Adoption
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,1.3408444444444445,2.404465144899951e-4,20.306593867371582,69.27142857142857,5625985.555555556,0.5,0.7848999999999999,0.5262144022222222,50% EV Adoption
Costa Rica,Latin America & Caribbean,Upper middle income,5.6853444444444445,0.0011413867497293,70.51884195174372,34.68571428571428,4981909.111111111,0.5,0.5428,1.5430024822222221,50% EV Adoption
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,4.915688888888889,1.7178218694681454e-4,33.962697573136744,61.8,28193571.333333332,0.5,0.7325999999999999,1.8006168399999998,50% EV Adoption
Croatia,Europe & Central Asia,High income,6.378333333333333,0.0016084224079076761,35.45267716597789,32.22857142857143,3971853.111111111,0.5,0.5256,1.6762259999999998,50% EV Adoption
Cuba,Latin America & Caribbean,Upper middle income,1.3949444444444445,1.2469930035715842e-4,5.950544401609626,22.114285714285714,11177415.888888888,0.5,0.4548,0.3172103666666667,50% EV Adoption
Cyprus,Europe & Central Asia,High income,1.9269333333333334,0.001501090817695383,27.081249717214412,12.314285714285715,1284911,0.5,0.3862,0.37209082666666665,50% EV Adoption
Czechia,Europe & Central Asia,High income,18.526811111111112,0.0017412502768798955,18.28823600521983,15.557142857142857,10638713,0.5,0.4089,3.7878065316666665,50% EV Adoption
Denmark,Europe & Central Asia,High income,11.686155555555555,0.0020113906618322397,37.93743044519671,35.75714285714286,5813628.555555556,0.5,0.5503,3.215445701111111,50% EV Adoption
Djibouti,Middle East & North Africa,Lower middle income,0.3839666666666667,3.533037224392578e-4,48.64254732448864,25.1,1087763.7777777778,0.5,0.4757,0.09132647166666667,50% EV Adoption
Dominica,Latin America & Caribbean,Upper middle income,0.026755555555555557,3.932241704440741e-4,34.75039890075171,8.8625,68075.22222222222,0.5,0.3620375,0.0048432572222222225,50% EV Adoption
Dominican Republic,Latin America & Caribbean,Upper middle income,7.3673,6.749113030801779e-4,26.720725123954196,15.457142857142857,10891441.444444444,0.5,0.4082,1.5036659300000002,50% EV Adoption
Ecuador,Latin America & Caribbean,Upper middle income,18.681855555555554,0.0010841122943475456,44.30065842563007,16.857142857142858,17216994.444444444,0.5,0.418,3.9045078111111104,50% EV Adoption
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,55.9965,5.227087162566859e-4,22.04902548785971,5.614285714285714,107288821.55555555,0.5,0.3393,9.499806224999999,50% EV Adoption
El Salvador,Latin America & Caribbean,Upper middle income,3.6637,5.872343135024328e-4,48.30600026175712,22.128571428571426,6235614.666666667,0.5,0.45489999999999997,0.833308565,50% EV Adoption
Equatorial Guinea,Sub-Saharan Africa,Upper middle income,0.49746666666666667,3.045840642682747e-4,9.726039568284017,5.425,1659716.888888889,0.5,0.33797499999999997,0.08406564833333333,50% EV Adoption
Eritrea,Sub-Saharan Africa,Low income,0.2167777777777778,6.639771788561241e-5,32.62714898823832,81.02857142857142,3259426.222222222,0.5,0.8672,0.09399484444444445,50% EV Adoption
Estonia,Europe & Central Asia,High income,2.396377777777778,0.0018006912563899257,14.966048888263423,31.6,1330781.7777777778,0.5,0.5212,0.6244960488888889,50% EV Adoption
Eswatini,Sub-Saharan Africa,Lower middle income,0.6800444444444445,5.72625120551206e-4,65.27405079882426,65.2875,1183118.111111111,0.5,0.7570124999999999,0.25740107249999994,50% EV Adoption
Ethiopia,Sub-Saharan Africa,Low income,6.655777777777778,5.718000430866455e-5,38.289687695926006,90.47142857142858,115976172.33333333,0.5,0.9333,3.1059187,50% EV Adoption
Fiji,East Asia & Pacific,Upper middle income,0.6853666666666667,7.463646750152557e-4,46.47952881341502,28.9,918202.5555555555,0.5,0.5023,0.1721298383333333,50% EV Adoption
Finland,Europe & Central Asia,High income,10.63401111111111,0.0019252086708084633,25.249760266474425,45.3,5525639.555555556,0.5,0.6171,3.281124128333333,50% EV Adoption
France,Europe & Central Asia,High income,122.39543333333333,0.001816164767189154,38.65059877535741,15.042857142857143,67414607.66666667,0.5,0.4053,24.803434565,50% EV Adoption
French Polynesia,East Asia & Pacific,High income,0.41071111111111114,0.0014688321669975722,48.31240713750112,7.75,279608.55555555556,0.5,0.35425,0.07274720555555557,50% EV Adoption
Gabon,Sub-Saharan Africa,Upper middle income,0.3303888888888889,1.5205453136157233e-4,5.506439076029748,88.1,2265890.6666666665,0.5,0.9166999999999998,0.1514337472222222,50% EV Adoption
"Gambia, The",Sub-Saharan Africa,Low income,0.26935555555555557,1.0994289286527842e-4,55.864047009718135,48.4,2459224.5555555555,0.5,0.6388,0.08603216444444445,50% EV Adoption
Georgia,Europe & Central Asia,Upper middle income,4.069622222222222,0.001093851403042138,34.35982844781429,26.128571428571426,3720756.222222222,0.5,0.4829,0.9826102855555554,50% EV Adoption
Germany,Europe & Central Asia,High income,151.0804222222222,0.0018244068722390561,21.479364773502002,16.17142857142857,82834784.55555555,0.5,0.41319999999999996,31.213215231111107,50% EV Adoption
Ghana,Sub-Saharan Africa,Lower middle income,8.787233333333333,2.8022698348437793e-4,43.520613555291554,42.6,31255692.666666668,0.5,0.5982,2.62826149,50% EV Adoption
Gibraltar,Europe & Central Asia,High income,0.5082555555555556,0.01426261200301859,78.76730075936644,0,35617.22222222222,0.5,0.3,0.07623833333333334,50% EV Adoption
Greece,Europe & Central Asia,High income,16.91731111111111,0.0015881169103446344,28.238368441613353,18.32857142857143,10657559.555555556,0.5,0.4283,3.6228421744444446,50% EV Adoption
Greenland,Europe & Central Asia,High income,0.09004444444444444,0.0015972604327690785,16.810123237144275,11.775,56362.88888888889,0.5,0.382425,0.017217623333333335,50% EV Adoption
Grenada,Latin America & Caribbean,Upper middle income,0.0529,4.557927515553129e-4,35.322807572127424,10.3375,115993.22222222222,0.5,0.3723625,0.009848988125,50% EV Adoption
Guatemala,Latin America & Caribbean,Upper middle income,8.9809,5.243786855127388e-4,48.16600304258242,63.7,17076226.444444444,0.5,0.7459,3.3494266550000003,50% EV Adoption
